time,x,y,z
5717,-5.051,-2.001,-8.215
5725,-5.036,-1.886,-8.186
5736,-4.926,-1.929,-8.129
5746,-4.984,-1.953,-8.172
5761,-5.06,-2.015,-8.177
5772,-5.046,-2.135,-8.091
5782,-5.031,-2.111,-8.081
5793,-5.06,-2.121,-8.119
5803,-5.022,-2.087,-8.153
5816,-4.955,-1.886,-8.172
5827,-4.964,-1.699,-8.158
5838,-4.945,-1.834,-8.11
5851,-4.945,-1.762,-8.191
5863,-5.065,-1.733,-8.263
5875,-5.012,-1.929,-8.205
5889,-5.012,-1.905,-8.258
5898,-5.055,-1.829,-8.306
5909,-5.122,-1.776,-8.33
5919,-5.094,-1.733,-8.363
5934,-5.151,-1.915,-8.32
5943,-5.103,-2.011,-8.268
5953,-5.065,-1.848,-8.277
5964,-5.075,-1.91,-8.215
5980,-4.94,-2.001,-8.153
5987,-4.869,-1.881,-8.186
5995,-4.955,-1.939,-8.186
6011,-4.955,-1.972,-8.215
6021,-4.95,-1.934,-8.239
6031,-5.046,-1.905,-8.292
6041,-5.075,-1.972,-8.282
6052,-5.113,-2.049,-8.344
6062,-5.156,-2.226,-8.277
6075,-5.027,-2.135,-8.086
6086,-4.988,-1.881,-7.956
6096,-5.06,-1.987,-7.861
6107,-5.28,-2.13,-8.014
6117,-5.548,-2.173,-8.225
6131,-5.529,-2.082,-8.292
6142,-5.501,-1.877,-8.349
6151,-5.477,-1.92,-8.349
6162,-5.405,-2.126,-8.339
6176,-5.448,-1.992,-8.45
6186,-5.491,-1.79,-8.56
6196,-5.386,-1.599,-8.517
6207,-5.285,-1.609,-8.435
6221,-5.199,-1.594,-8.378
6232,-5.122,-1.465,-8.253
6242,-5.041,-1.36,-8.201
6252,-5.007,-1.441,-8.181
6265,-5.036,-1.503,-8.181
6276,-5.036,-1.58,-8.172
6286,-5.075,-1.623,-8.21
6297,-5.108,-1.628,-8.239
6304,-5.18,-1.575,-8.363
6316,-5.362,-1.747,-8.392
6331,-5.376,-1.953,-8.373
6341,-5.381,-2.054,-8.316
6348,-5.376,-2.121,-8.234
6360,-5.371,-2.178,-8.225
6375,-5.429,-2.159,-8.311
6386,-5.453,-2.14,-8.359
6393,-5.467,-2.207,-8.292
6405,-5.328,-2.226,-8.244
6415,-5.256,-1.963,-8.282
6430,-5.252,-1.623,-8.263
6438,-5.151,-1.671,-8.134
6448,-5.06,-1.8,-8.009
6459,-5.036,-1.872,-7.98
6470,-5.051,-1.968,-8.0
6486,-5.108,-1.953,-8.1
6496,-5.075,-1.896,-8.124
6507,-5.079,-1.819,-8.129
6517,-5.089,-1.767,-8.095
6523,-5.036,-1.853,-8.009
6537,-4.955,-1.934,-7.918
6548,-4.94,-1.877,-7.88
6559,-4.979,-1.924,-7.937
6569,-5.012,-1.992,-8.047
6576,-5.084,-1.939,-8.095
6587,-5.137,-1.834,-8.21
6601,-5.189,-1.929,-8.268
6612,-5.142,-2.015,-8.282
6619,-5.185,-2.039,-8.344
6630,-5.18,-2.106,-8.268
6645,-5.185,-2.082,-8.268
6656,-5.151,-2.054,-8.272
6663,-5.194,-2.082,-8.272
6674,-5.242,-2.116,-8.301
6685,-5.161,-2.059,-8.287
6699,-5.132,-1.963,-8.354
6707,-5.151,-1.958,-8.354
6717,-5.165,-1.953,-8.335
6733,-5.261,-1.92,-8.335
6742,-5.213,-2.025,-8.301
6752,-5.175,-2.183,-8.172
6763,-5.065,-1.958,-8.052
6774,-5.051,-1.776,-8.038
6790,-5.084,-1.857,-7.976
6799,-5.031,-2.035,-7.904
6810,-5.065,-2.197,-7.995
6820,-5.142,-2.068,-8.263
6831,-5.295,-1.881,-8.344
6841,-5.3,-1.901,-8.344
6850,-5.314,-2.049,-8.282
6866,-5.28,-2.149,-8.215
6876,-5.261,-2.082,-8.134
6887,-5.223,-1.891,-8.129
6897,-5.285,-2.015,-8.043
6907,-5.28,-1.814,-8.091
6922,-5.438,-1.786,-8.201
6932,-5.429,-1.91,-8.248
6941,-5.376,-2.015,-8.196
6951,-5.367,-1.838,-8.153
6966,-5.443,-1.752,-8.1
6976,-5.362,-1.68,-8.091
6987,-5.252,-1.508,-8.119
6997,-5.295,-1.728,-8.196
7008,-5.304,-1.992,-8.33
7018,-5.285,-1.968,-8.521
7032,-5.256,-1.886,-8.593
